[Pink 6x8 A 1m 2nd]
[Specimen: 2]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
8917,18.523000,618.934261,10.640471,34.973280,3.649029,1.164470
8918,18.524000,670.994152,10.642825,34.976929,3.648832,1.385768
8919,18.525000,705.700746,10.645336,34.980577,3.648621,1.533300
8920,18.526000,804.036096,10.648091,34.984226,3.648389,1.951307
8921,18.527000,809.820529,10.651034,34.987874,3.648140,1.975896
8922,18.528000,873.449284,10.654105,34.991522,3.647881,2.246371
8923,18.529000,890.802581,10.657322,34.995170,3.647608,2.320137
8924,18.530000,925.509176,10.660635,34.998817,3.647327,2.467669
8925,18.531000,948.646905,10.664053,35.002464,3.647036,2.566024
8926,18.532000,989.137931,10.667586,35.006111,3.646736,2.738144
8927,18.533000,1012.275661,10.671235,35.009758,3.646425,2.836499
8928,18.534000,1075.904417,10.675042,35.013404,3.646100,3.106974
8929,18.535000,1127.964308,10.679060,35.017050,3.645757,3.328272
8930,18.536000,1151.102037,10.683214,35.020696,3.645401,3.426627
8931,18.537000,1220.515225,10.687537,35.024341,3.645031,3.721691
8932,18.538000,1232.084090,10.692006,35.027986,3.644648,3.770868
8933,18.539000,1318.850575,10.696655,35.031630,3.644249,4.139698
8934,18.540000,1353.557169,10.701524,35.035274,3.643831,4.287230
8935,18.541000,1428.754790,10.706593,35.038918,3.643395,4.606882
8936,18.542000,1538.659004,10.711998,35.042561,3.642929,5.074067
8937,18.543000,1498.167978,10.717529,35.046204,3.642453,4.901946
8938,18.544000,1584.934463,10.723144,35.049846,3.641969,5.270776
8939,18.545000,1561.796734,10.728874,35.053488,3.641474,5.172421
8940,18.546000,1561.796734,10.734560,35.057129,3.640984,5.172421
8941,18.547000,1573.365598,10.740268,35.060770,3.640491,5.221599
8942,18.548000,1469.245816,10.745805,35.064410,3.640014,4.779003
8943,18.549000,1492.383546,10.751195,35.068050,3.639549,4.877357
8944,18.550000,1399.832628,10.756458,35.071689,3.639095,4.483939
8945,18.551000,1394.048196,10.761541,35.075328,3.638658,4.459350
8946,18.552000,1347.772737,10.766529,35.078966,3.638228,4.262641
8947,18.553000,1272.575116,10.771296,35.082604,3.637818,3.942988
8948,18.554000,1284.143981,10.775946,35.086242,3.637418,3.992166
8949,18.555000,1174.239766,10.780417,35.089879,3.637034,3.524981
8950,18.556000,1232.084090,10.784793,35.093516,3.636659,3.770868
8951,18.557000,1203.161928,10.789221,35.097152,3.636278,3.647925
8952,18.558000,1156.886469,10.793511,35.100789,3.635910,3.451215
8953,18.559000,1255.221819,10.797896,35.104424,3.635533,3.869222
8954,18.560000,1174.239766,10.802312,35.108060,3.635154,3.524981
8955,18.561000,1255.221819,10.806728,35.111695,3.634775,3.869222
8956,18.562000,1237.868522,10.811258,35.115329,3.634385,3.795456
8957,18.563000,1174.239766,10.815641,35.118963,3.634008,3.524981
8958,18.564000,1220.515225,10.819992,35.122597,3.633635,3.721691
8959,18.565000,1104.826578,10.824217,35.126231,3.633272,3.229917
8960,18.566000,1156.886469,10.828325,35.129864,3.632919,3.451215
8961,18.567000,1046.982255,10.832328,35.133496,3.632576,2.984031
8962,18.568000,1006.491228,10.836058,35.137129,3.632257,2.811910
8963,18.569000,977.569067,10.839661,35.140761,3.631949,2.688967
8964,18.570000,885.018149,10.843043,35.144393,3.631660,2.295548
8965,18.571000,919.724743,10.846320,35.148024,3.631381,2.443080
8966,18.572000,821.389393,10.849482,35.151656,3.631112,2.025073
8967,18.573000,844.527123,10.852506,35.155287,3.630855,2.123428
8968,18.574000,780.898367,10.855457,35.158917,3.630604,1.852953
8969,18.575000,757.760637,10.858250,35.162548,3.630367,1.754598
8970,18.576000,792.467232,10.861064,35.166178,3.630129,1.902130
8971,18.577000,705.700746,10.863783,35.169808,3.629899,1.533300
8972,18.578000,734.622908,10.866397,35.173438,3.629678,1.656243
8973,18.579000,694.131882,10.868990,35.177067,3.629459,1.484123
8974,18.580000,670.994152,10.871467,35.180697,3.629250,1.385768
8975,18.581000,670.994152,10.873902,35.184326,3.629045,1.385768
8976,18.582000,561.089938,10.876138,35.187955,3.628857,0.918584
8977,18.583000,590.012099,10.878226,35.191584,3.628682,1.041527
8978,18.584000,497.461182,10.880199,35.195212,3.628518,0.648108
8979,18.585000,474.323452,10.881962,35.198841,3.628372,0.549754
8980,18.586000,468.539020,10.883673,35.202469,3.628231,0.525165
8981,18.587000,352.850373,10.885163,35.206097,3.628109,0.033392
8982,18.588000,422.263561,10.886569,35.209725,3.627995,0.328456
8983,18.589000,341.281508,10.887954,35.213353,3.627882,-0.015785
8984,18.590000,410.694697,10.889318,35.216981,3.627771,0.279279
8985,18.591000,433.832426,10.890850,35.220609,3.627646,0.377633
8986,18.592000,433.832426,10.892424,35.224236,3.627517,0.377633
8987,18.593000,555.305505,10.894218,35.227864,3.627368,0.893995
8988,18.594000,526.383344,10.896179,35.231491,3.627205,0.771052
8989,18.595000,642.071991,10.898299,35.235118,3.627027,1.262825
8990,18.596000,676.778585,10.900690,35.238745,3.626826,1.410357
8991,18.597000,699.916314,10.903187,35.242372,3.626615,1.508711
8992,18.598000,827.173826,10.905956,35.245998,3.626380,2.049662
8993,18.599000,798.251664,10.908903,35.249624,3.626130,1.926719
8994,18.600000,913.940311,10.912007,35.253250,3.625865,2.418492
8995,18.601000,937.078040,10.915363,35.256876,3.625578,2.516846
8996,18.602000,1000.706796,10.918875,35.260502,3.625278,2.787322
8997,18.603000,1122.179875,10.922723,35.264127,3.624947,3.303683
8998,18.604000,1139.533172,10.926822,35.267751,3.624595,3.377449
8999,18.605000,1301.497278,10.931246,35.271376,3.624214,4.065932
9000,18.606000,1341.988304,10.936036,35.275000,3.623800,4.238052
9001,18.607000,1440.323654,10.941077,35.278623,3.623364,4.656059
9002,18.608000,1561.796734,10.946515,35.282247,3.622893,5.172421
9003,18.609000,1596.503328,10.952236,35.285869,3.622397,5.319953
9004,18.610000,1741.114136,10.958281,35.289491,3.621872,5.934670
9005,18.611000,1793.174028,10.964680,35.293113,3.621315,6.155968
9006,18.612000,1879.940513,10.971331,35.296734,3.620737,6.524797
9007,18.613000,2001.413592,10.978357,35.300354,3.620125,7.041159
9008,18.614000,1989.844727,10.985581,35.303974,3.619495,6.991982
9009,18.615000,2105.533374,10.992991,35.307593,3.618849,7.483755
9010,18.616000,2082.395645,11.000569,35.311212,3.618188,7.385400
9011,18.617000,2111.317807,11.008155,35.314830,3.617526,7.508344
9012,18.618000,2122.886671,11.015813,35.318447,3.616857,7.557521
9013,18.619000,2059.257916,11.023375,35.322064,3.616197,7.287046
9014,18.620000,2070.826780,11.030842,35.325679,3.615545,7.336223
9015,18.621000,1989.844727,11.038182,35.329295,3.614904,6.991982
9016,18.622000,1960.922566,11.045322,35.332909,3.614281,6.869039
9017,18.623000,1914.647107,11.052325,35.336523,3.613670,6.672329
9018,18.624000,1833.665054,11.059097,35.340137,3.613079,6.328088
9019,18.625000,1833.665054,11.065722,35.343749,3.612502,6.328088
9020,18.626000,1752.683001,11.072199,35.347362,3.611937,5.983847
9021,18.627000,1746.898569,11.078519,35.350973,3.611386,5.959258
9022,18.628000,1717.976407,11.084775,35.354584,3.610841,5.836315
9023,18.629000,1683.269813,11.090915,35.358195,3.610306,5.688783
9024,18.630000,1694.838678,11.097013,35.361805,3.609774,5.737960
9025,18.631000,1642.778787,11.103037,35.365414,3.609249,5.516662
9026,18.632000,1648.563219,11.108976,35.369023,3.608732,5.541251
9027,18.633000,1602.287760,11.114841,35.372632,3.608221,5.344542
9028,18.634000,1613.856625,11.120643,35.376240,3.607716,5.393719
9029,18.635000,1579.150031,11.126402,35.379847,3.607214,5.246187
9030,18.636000,1567.581166,11.132077,35.383454,3.606720,5.197010
9031,18.637000,1631.209922,11.137845,35.387061,3.606217,5.467485
9032,18.638000,1608.072192,11.143686,35.390667,3.605708,5.369131
9033,18.639000,1660.132084,11.149578,35.394272,3.605194,5.590428
9034,18.640000,1694.838678,11.155625,35.397877,3.604666,5.737960
9035,18.641000,1671.700948,11.161692,35.401482,3.604137,5.639606
9036,18.642000,1717.976407,11.167800,35.405085,3.603603,5.836315
9037,18.643000,1671.700948,11.173907,35.408689,3.603070,5.639606
9038,18.644000,1729.545272,11.180034,35.412292,3.602535,5.885492
9039,18.645000,1700.623110,11.186212,35.415894,3.601995,5.762549
9040,18.646000,1665.916516,11.192275,35.419496,3.601466,5.615017
9041,18.647000,1694.838678,11.198326,35.423097,3.600937,5.737960
9042,18.648000,1602.287760,11.204262,35.426697,3.600419,5.344542
9043,18.649000,1613.856625,11.210052,35.430298,3.599913,5.393719
9044,18.650000,1527.090140,11.215705,35.433897,3.599420,5.024889
9045,18.651000,1475.030248,11.221107,35.437496,3.598949,4.803591
9046,18.652000,1446.108087,11.226363,35.441095,3.598491,4.680648
9047,18.653000,1353.557169,11.231400,35.444693,3.598052,4.287230
9048,18.654000,1318.850575,11.236208,35.448291,3.597634,4.139698
9049,18.655000,1261.006252,11.240848,35.451889,3.597230,3.893811
9050,18.656000,1226.299658,11.245322,35.455486,3.596842,3.746279
9051,18.657000,1243.652955,11.249764,35.459082,3.596456,3.820045
9052,18.658000,1185.808631,11.254132,35.462679,3.596076,3.574159
9053,18.659000,1220.515225,11.258459,35.466275,3.595701,3.721691
9054,18.660000,1266.790684,11.262930,35.469870,3.595312,3.918400
9055,18.661000,1214.730793,11.267391,35.473465,3.594924,3.697102
9056,18.662000,1272.575116,11.271861,35.477060,3.594535,3.942988
9057,18.663000,1266.790684,11.276425,35.480654,3.594138,3.918400
9058,18.664000,1266.790684,11.280978,35.484248,3.593742,3.918400
9059,18.665000,1295.712846,11.285582,35.487842,3.593342,4.041343
9060,18.666000,1237.868522,11.290134,35.491435,3.592946,3.795456
9061,18.667000,1284.143981,11.294664,35.495028,3.592551,3.992166
9062,18.668000,1208.946361,11.299142,35.498620,3.592162,3.672513
9063,18.669000,1208.946361,11.303485,35.502212,3.591784,3.672513
9064,18.670000,1197.377496,11.307806,35.505804,3.591408,3.623336
9065,18.671000,1145.317605,11.312013,35.509395,3.591043,3.402038
9066,18.672000,1145.317605,11.316125,35.512986,3.590686,3.402038
9067,18.673000,1064.335552,11.320092,35.516576,3.590342,3.057797
9068,18.674000,1058.551119,11.323903,35.520166,3.590011,3.033208
9069,18.675000,1023.844525,11.327641,35.523756,3.589688,2.885676
9070,18.676000,983.353499,11.331243,35.527346,3.589376,2.713556
9071,18.677000,983.353499,11.334773,35.530935,3.589070,2.713556
9072,18.678000,966.000202,11.338271,35.534524,3.588768,2.639790
9073,18.679000,1006.491228,11.341810,35.538112,3.588462,2.811910
9074,18.680000,994.922364,11.345401,35.541701,3.588151,2.762733
9075,18.681000,989.137931,11.348960,35.545289,3.587843,2.738144
9076,18.682000,1029.628958,11.352582,35.548876,3.587529,2.910265
9077,18.683000,1018.060093,11.356254,35.552464,3.587211,2.861088
9078,18.684000,1058.551119,11.359979,35.556051,3.586888,3.033208
9079,18.685000,1058.551119,11.363776,35.559638,3.586559,3.033208
9080,18.686000,1075.904417,11.367603,35.563224,3.586227,3.106974
9081,18.687000,1093.257714,11.371493,35.566810,3.585889,3.180740
9082,18.688000,1151.102037,11.375516,35.570396,3.585539,3.426627
9083,18.689000,1203.161928,11.379737,35.573981,3.585172,3.647925
9084,18.690000,1301.497278,11.384226,35.577566,3.584780,4.065932
9085,18.691000,1359.341602,11.388995,35.581151,3.584364,4.311818
9086,18.692000,1463.461384,11.394054,35.584735,3.583922,4.754414
9087,18.693000,1573.365598,11.399495,35.588318,3.583445,5.221599
9088,18.694000,1694.838678,11.405351,35.591902,3.582931,5.737960
9089,18.695000,1764.251866,11.411547,35.595484,3.582387,6.033024
9090,18.696000,1885.724945,11.418084,35.599066,3.581812,6.549386
9091,18.697000,1960.922566,11.424973,35.602648,3.581205,6.869039
9092,18.698000,2018.766889,11.432098,35.606229,3.580578,7.114925
9093,18.699000,2093.964510,11.439460,35.609809,3.579928,7.434578
9094,18.700000,2059.257916,11.446894,35.613389,3.579273,7.287046
9095,18.701000,2169.162130,11.454461,35.616968,3.578605,7.754230
9096,18.702000,2105.533374,11.462109,35.620546,3.577930,7.483755
9097,18.703000,2122.886671,11.469672,35.624123,3.577263,7.557521
9098,18.704000,2082.395645,11.477193,35.627700,3.576599,7.385400
9099,18.705000,2007.198024,11.484506,35.631277,3.575953,7.065748
9100,18.706000,2041.904618,11.491745,35.634852,3.575315,7.213280
9101,18.707000,1891.509377,11.498776,35.638427,3.574694,6.573975
9102,18.708000,1926.215972,11.505599,35.642002,3.574092,6.721507
9103,18.709000,1851.018351,11.512349,35.645576,3.573497,6.401854
9104,18.710000,1856.802783,11.518973,35.649149,3.572913,6.426443
9105,18.711000,1891.509377,11.525669,35.652721,3.572322,6.573975
9106,18.712000,1833.665054,11.532322,35.656293,3.571735,6.328088
9107,18.713000,1903.078242,11.538995,35.659865,3.571146,6.623152
9108,18.714000,1845.233919,11.545687,35.663436,3.570556,6.377265
9109,18.715000,1885.724945,11.552347,35.667006,3.569968,6.549386
9110,18.716000,1897.293810,11.559099,35.670576,3.569371,6.598563
9111,18.717000,1879.940513,11.565840,35.674145,3.568776,6.524797
9112,18.718000,1932.000404,11.572641,35.677713,3.568175,6.746095
9113,18.719000,1891.509377,11.579462,35.681281,3.567573,6.573975
9114,18.720000,1932.000404,11.586282,35.684848,3.566970,6.746095
9115,18.721000,1891.509377,11.593101,35.688415,3.566367,6.573975
9116,18.722000,1891.509377,11.599846,35.691981,3.565771,6.573975
9117,18.723000,1862.587216,11.606539,35.695547,3.565179,6.451031
9118,18.724000,1804.742892,11.613075,35.699111,3.564601,6.205145
9119,18.725000,1822.096189,11.619539,35.702676,3.564030,6.278911
9120,18.726000,1746.898569,11.625898,35.706239,3.563468,5.959258
9121,18.727000,1770.036298,11.632164,35.709803,3.562915,6.057613
9122,18.728000,1741.114136,11.638419,35.713365,3.562362,5.934670
9123,18.729000,1717.976407,11.644579,35.716927,3.561818,5.836315
9124,18.730000,1746.898569,11.650750,35.720489,3.561272,5.959258
9125,18.731000,1694.838678,11.656878,35.724050,3.560731,5.737960
9126,18.732000,1804.742892,11.663108,35.727610,3.560180,6.205145
9127,18.733000,1729.545272,11.669399,35.731170,3.559623,5.885492
9128,18.734000,1833.665054,11.675740,35.734730,3.559062,6.328088
9129,18.735000,1839.449486,11.682276,35.738288,3.558484,6.352677
9130,18.736000,1856.802783,11.688852,35.741847,3.557901,6.426443
9131,18.737000,1914.647107,11.695560,35.745404,3.557307,6.672329
9132,18.738000,1874.156080,11.702299,35.748961,3.556710,6.500209
9133,18.739000,1955.138133,11.709108,35.752518,3.556106,6.844450
9134,18.740000,1914.647107,11.715988,35.756073,3.555496,6.672329
9135,18.741000,1949.353701,11.722857,35.759629,3.554887,6.819861
9136,18.742000,1972.491430,11.729827,35.763183,3.554268,6.918216
9137,18.743000,1943.569269,11.736786,35.766737,3.553651,6.795273
9138,18.744000,2012.982457,11.743815,35.770290,3.553027,7.090337
9139,18.745000,1966.706998,11.750885,35.773843,3.552399,6.893627
9140,18.746000,1989.844727,11.757912,35.777395,3.551775,6.991982
9141,18.747000,1960.922566,11.764927,35.780947,3.551152,6.869039
9142,18.748000,1879.940513,11.771746,35.784498,3.550546,6.524797
9143,18.749000,1891.509377,11.778441,35.788048,3.549952,6.573975
9144,18.750000,1770.036298,11.784940,35.791598,3.549375,6.057613
9145,18.751000,1758.467433,11.791201,35.795147,3.548820,6.008436
9146,18.752000,1677.485381,11.797298,35.798695,3.548279,5.664194
9147,18.753000,1619.641057,11.803147,35.802243,3.547761,5.418308
9148,18.754000,1584.934463,11.808831,35.805791,3.547257,5.270776
9149,18.755000,1486.599113,11.814278,35.809338,3.546775,4.852769
9150,18.756000,1550.227869,11.819663,35.812884,3.546298,5.123244
9151,18.757000,1475.030248,11.825027,35.816430,3.545823,4.803591
9152,18.758000,1538.659004,11.830370,35.819976,3.545350,5.074067
9153,18.759000,1567.581166,11.835876,35.823521,3.544862,5.197010
9154,18.760000,1573.365598,11.841443,35.827066,3.544369,5.221599
9155,18.761000,1712.191975,11.847265,35.830610,3.543852,5.811726
9156,18.762000,1706.407542,11.853322,35.834153,3.543314,5.787138
9157,18.763000,1827.880622,11.859583,35.837696,3.542758,6.303499
9158,18.764000,1868.371648,11.866130,35.841239,3.542176,6.475620
9159,18.765000,1926.215972,11.872850,35.844781,3.541578,6.721507
9160,18.766000,2053.473483,11.879896,35.848322,3.540950,7.262457
9161,18.767000,2012.982457,11.887095,35.851863,3.540308,7.090337
9162,18.768000,2105.533374,11.894385,35.855403,3.539658,7.483755
9163,18.769000,2065.042348,11.901765,35.858942,3.539000,7.311634
9164,18.770000,2024.551321,11.909001,35.862481,3.538354,7.139514
9165,18.771000,2065.042348,11.916236,35.866019,3.537709,7.311634
9166,18.772000,1932.000404,11.923305,35.869556,3.537079,6.746095
9167,18.773000,2001.413592,11.930261,35.873093,3.536458,7.041159
9168,18.774000,1908.862674,11.937175,35.876629,3.535842,6.647741
9169,18.775000,1862.587216,11.943842,35.880164,3.535247,6.451031
9170,18.776000,1879.940513,11.950457,35.883699,3.534657,6.524797
9171,18.777000,1746.898569,11.956866,35.887234,3.534086,5.959258
9172,18.778000,1758.467433,11.963060,35.890768,3.533534,6.008436
9173,18.779000,1683.269813,11.969140,35.894301,3.532993,5.688783
9174,18.780000,1660.132084,11.975046,35.897834,3.532467,5.590428
9175,18.781000,1671.700948,11.980930,35.901366,3.531943,5.639606
9176,18.782000,1544.443437,11.986609,35.904897,3.531438,5.098655
9177,18.783000,1625.425489,11.992206,35.908429,3.530940,5.442896
9178,18.784000,1509.736843,11.997741,35.911959,3.530447,4.951123
9179,18.785000,1550.227869,12.003142,35.915490,3.529967,5.123244
9180,18.786000,1509.736843,12.008542,35.919019,3.529486,4.951123
9181,18.787000,1388.263763,12.013656,35.922549,3.529032,4.434762
9182,18.788000,1451.892519,12.018667,35.926077,3.528587,4.705237
9183,18.789000,1278.359549,12.023484,35.929606,3.528159,3.967577
9184,18.790000,1307.281710,12.028045,35.933134,3.527755,4.090520
9185,18.791000,1197.377496,12.032463,35.936661,3.527363,3.623336
9186,18.792000,1122.179875,12.036553,35.940188,3.527001,3.303683
9187,18.793000,1151.102037,12.040562,35.943715,3.526647,3.426627
9188,18.794000,1012.275661,12.044377,35.947242,3.526310,2.836499
9189,18.795000,1064.335552,12.048038,35.950768,3.525987,3.057797
9190,18.796000,1006.491228,12.051689,35.954294,3.525665,2.811910
9191,18.797000,966.000202,12.055166,35.957819,3.525359,2.639790
9192,18.798000,1012.275661,12.058653,35.961344,3.525052,2.836499
9193,18.799000,919.724743,12.062058,35.964869,3.524752,2.443080
9194,18.800000,960.215770,12.065371,35.968394,3.524461,2.615201
9195,18.801000,902.371446,12.068653,35.971918,3.524172,2.369314
9196,18.802000,913.940311,12.071853,35.975442,3.523891,2.418492
9197,18.803000,908.155878,12.075064,35.978966,3.523609,2.393903
9198,18.804000,861.880420,12.078182,35.982489,3.523335,2.197194
9199,18.805000,885.018149,12.081259,35.986013,3.523065,2.295548
9200,18.806000,850.311555,12.084316,35.989536,3.522797,2.148016
9201,18.807000,832.958258,12.087281,35.993058,3.522537,2.074251
9202,18.808000,850.311555,12.090245,35.996581,3.522277,2.148016
9203,18.809000,780.898367,12.093118,36.000103,3.522026,1.852953
9204,18.810000,838.742690,12.095970,36.003625,3.521776,2.098839
9205,18.811000,780.898367,12.098822,36.007146,3.521526,1.852953
9206,18.812000,786.682799,12.101582,36.010668,3.521285,1.877541
9207,18.813000,775.113934,12.104332,36.014189,3.521045,1.828364
9208,18.814000,711.485179,12.106949,36.017710,3.520816,1.557889
9209,18.815000,740.407340,12.109505,36.021231,3.520594,1.680832
9210,18.816000,676.778585,12.111999,36.024751,3.520376,1.410357
9211,18.817000,688.347449,12.114402,36.028271,3.520167,1.459534
9212,18.818000,653.640855,12.116764,36.031791,3.519962,1.312002
9213,18.819000,584.227667,12.118943,36.035311,3.519774,1.016938
9214,18.820000,601.580964,12.121029,36.038831,3.519594,1.090704
9215,18.821000,532.167776,12.123025,36.042350,3.519422,0.795640
9216,18.822000,509.030047,12.124857,36.045870,3.519265,0.697286
9217,18.823000,497.461182,12.126628,36.049389,3.519113,0.648108
9218,18.824000,445.401291,12.128287,36.052908,3.518972,0.426810
9219,18.825000,514.814479,12.129976,36.056427,3.518828,0.721874
9220,18.826000,456.970155,12.131686,36.059946,3.518682,0.475988
9221,18.827000,503.245614,12.133375,36.063464,3.518538,0.672697
9222,18.828000,514.814479,12.135166,36.066983,3.518385,0.721874
9223,18.829000,503.245614,12.136957,36.070501,3.518232,0.672697
9224,18.830000,555.305505,12.138819,36.074019,3.518072,0.893995
9225,18.831000,491.676749,12.140661,36.077537,3.517914,0.623520
9226,18.832000,543.736641,12.142482,36.081055,3.517758,0.844818
9227,18.833000,543.736641,12.144395,36.084573,3.517593,0.844818
9228,18.834000,474.323452,12.146185,36.088090,3.517440,0.549754
9229,18.835000,561.089938,12.148006,36.091608,3.517284,0.918584
9230,18.836000,404.910264,12.149705,36.095125,3.517139,0.254690
9231,18.837000,491.676749,12.151282,36.098642,3.517005,0.623520
9232,18.838000,399.125832,12.152848,36.102159,3.516872,0.230101
9233,18.839000,341.281508,12.154150,36.105676,3.516764,-0.015785
9234,18.840000,393.341400,12.155442,36.109192,3.516656,0.205513
9235,18.841000,260.299456,12.156591,36.112709,3.516561,-0.360027
9236,18.842000,352.850373,12.157669,36.116226,3.516472,0.033392
9237,18.843000,289.221617,12.158798,36.119742,3.516379,-0.237083
9238,18.844000,277.652753,12.159795,36.123258,3.516298,-0.286261
9239,18.845000,358.634806,12.160914,36.126775,3.516206,0.057981
9240,18.846000,242.946159,12.161971,36.130291,3.516120,-0.433792
9241,18.847000,375.988103,12.163059,36.133807,3.516030,0.131747
9242,18.848000,352.850373,12.164341,36.137323,3.515923,0.033392
9243,18.849000,364.419238,12.165601,36.140839,3.515818,0.082569
9244,18.850000,485.892317,12.167096,36.144354,3.515692,0.598931
9245,18.851000,393.341400,12.168642,36.147870,3.515561,0.205513
9246,18.852000,549.521073,12.170299,36.151385,3.515419,0.869406
9247,18.853000,514.814479,12.172170,36.154901,3.515259,0.721874
9248,18.854000,555.305505,12.174051,36.158416,3.515097,0.893995
9249,18.855000,613.149829,12.176104,36.161931,3.514920,1.139882
9250,18.856000,532.167776,12.178117,36.165446,3.514746,0.795640
9251,18.857000,636.287558,12.180170,36.168961,3.514569,1.238236
9252,18.858000,584.227667,12.182315,36.172475,3.514383,1.016938
9253,18.859000,601.580964,12.184399,36.175989,3.514203,1.090704
9254,18.860000,659.425288,12.186614,36.179503,3.514011,1.336591
9255,18.861000,578.443235,12.188789,36.183017,3.513822,0.992350
9256,18.862000,705.700746,12.191045,36.186531,3.513626,1.533300
9257,18.863000,630.503126,12.193393,36.190045,3.513422,1.213648
9258,18.864000,717.269611,12.195760,36.193558,3.513216,1.582477
9259,18.865000,694.131882,12.198239,36.197071,3.512999,1.484123
9260,18.866000,607.365396,12.200525,36.200584,3.512801,1.115293
9261,18.867000,699.916314,12.202822,36.204097,3.512601,1.508711
9262,18.868000,561.089938,12.205036,36.207609,3.512409,0.918584
9263,18.869000,624.718693,12.207119,36.211121,3.512229,1.189059
9264,18.870000,555.305505,12.209191,36.214634,3.512050,0.893995
9265,18.871000,497.461182,12.211040,36.218146,3.511891,0.648108
9266,18.872000,509.030047,12.212807,36.221657,3.511739,0.697286
9267,18.873000,393.341400,12.214391,36.225169,3.511604,0.205513
9268,18.874000,404.910264,12.215793,36.228681,3.511486,0.254690
9269,18.875000,271.868320,12.216981,36.232192,3.511388,-0.310849
9270,18.876000,237.161726,12.217875,36.235703,3.511316,-0.458381
9271,18.877000,196.670700,12.218636,36.239215,3.511256,-0.630502
9272,18.878000,121.473079,12.219195,36.242726,3.511215,-0.950154
9273,18.879000,150.395241,12.219672,36.246237,3.511181,-0.827211
9274,18.880000,75.197621,12.220068,36.249748,3.511155,-1.146864
9275,18.881000,138.826376,12.220444,36.253259,3.511131,-0.876388
9276,18.882000,138.826376,12.220931,36.256770,3.511096,-0.876388
9277,18.883000,138.826376,12.221419,36.260282,3.511061,-0.876388
9278,18.884000,242.946159,12.222089,36.263793,3.511010,-0.433792
9279,18.885000,219.808429,12.222901,36.267304,3.510946,-0.532147
9280,18.886000,341.281508,12.223886,36.270814,3.510865,-0.015785
9281,18.887000,387.556967,12.225166,36.274325,3.510759,0.180924
9282,18.888000,422.263561,12.226587,36.277836,3.510639,0.328456
9283,18.889000,561.089938,12.228313,36.281347,3.510491,0.918584
9284,18.890000,520.598911,12.230212,36.284857,3.510327,0.746463
9285,18.891000,659.425288,12.232283,36.288367,3.510148,1.336591
9286,18.892000,699.916314,12.234669,36.291877,3.509940,1.508711
9287,18.893000,711.485179,12.237146,36.295387,3.509724,1.557889
9288,18.894000,809.820529,12.239815,36.298897,3.509490,1.975896
9289,18.895000,751.976205,12.242556,36.302406,3.509250,1.730009
9290,18.896000,838.742690,12.245347,36.305915,3.509005,2.098839
9291,18.897000,786.682799,12.248198,36.309424,3.508754,1.877541
9292,18.898000,734.622908,12.250867,36.312933,3.508520,1.656243
9293,18.899000,763.545070,12.253495,36.316441,3.508290,1.779187
9294,18.900000,630.503126,12.255941,36.319949,3.508076,1.213648
9295,18.901000,659.425288,12.258203,36.323457,3.507879,1.336591
9296,18.902000,584.227667,12.260384,36.326965,3.507690,1.016938
9297,18.903000,532.167776,12.262342,36.330473,3.507521,0.795640
9298,18.904000,543.736641,12.264229,36.333980,3.507358,0.844818
9299,18.905000,433.832426,12.265943,36.337487,3.507212,0.377633
9300,18.906000,520.598911,12.267617,36.340995,3.507068,0.746463
9301,18.907000,456.970155,12.269331,36.344501,3.506922,0.475988
9302,18.908000,480.107885,12.270974,36.348008,3.506781,0.574342
9303,18.909000,491.676749,12.272678,36.351515,3.506635,0.623520
9304,18.910000,456.970155,12.274341,36.355022,3.506493,0.475988
9305,18.911000,532.167776,12.276076,36.358528,3.506345,0.795640
9306,18.912000,468.539020,12.277830,36.362034,3.506194,0.525165
9307,18.913000,520.598911,12.279564,36.365540,3.506045,0.746463
9308,18.914000,503.245614,12.281359,36.369046,3.505891,0.672697
9309,18.915000,485.892317,12.283093,36.372552,3.505743,0.598931
9310,18.916000,543.736641,12.284897,36.376058,3.505587,0.844818
9311,18.917000,485.892317,12.286702,36.379563,3.505432,0.598931
9312,18.918000,526.383344,12.288476,36.383069,3.505280,0.771052
9313,18.919000,497.461182,12.290271,36.386574,3.505126,0.648108
9314,18.920000,468.539020,12.291964,36.390079,3.504981,0.525165
9315,18.921000,480.107885,12.293626,36.393584,3.504839,0.574342
9316,18.922000,399.125832,12.295167,36.397089,3.504708,0.230101
9317,18.923000,404.910264,12.296576,36.400593,3.504589,0.254690
9318,18.924000,341.281508,12.297883,36.404098,3.504479,-0.015785
9319,18.925000,335.497076,12.299069,36.407602,3.504380,-0.040374
9320,18.926000,416.479129,12.300387,36.411107,3.504270,0.303867
9321,18.927000,364.419238,12.301755,36.414611,3.504154,0.082569
9322,18.928000,410.694697,12.303113,36.418115,3.504040,0.279279
9323,18.929000,451.185723,12.304623,36.421619,3.503912,0.451399
9324,18.930000,456.970155,12.306214,36.425123,3.503776,0.475988
9325,18.931000,584.227667,12.308038,36.428626,3.503619,1.016938
9326,18.932000,549.521073,12.310024,36.432130,3.503447,0.869406
9327,18.933000,665.209720,12.312152,36.435633,3.503262,1.361179
9328,18.934000,670.994152,12.314492,36.439136,3.503058,1.385768
9329,18.935000,717.269611,12.316924,36.442639,3.502845,1.582477
